component 0,component 1,class
-3.1780506572410827,3.0263620626589547,0.0
-2.8782608729531427,1.8033752996540082,0.0
0.4704945813792889,0.4342595207137024,0.0
-0.6313488310593129,4.420716498540674,0.0
-2.9022100372658324,2.634424826857107,0.0
3.7286987655861377,-2.036504500514401,0.0
1.4759937911885237,-4.726231605747163,0.0
-0.04157541608161983,-4.752860993363013,0.0
0.39817377223407424,-4.838849636904385,0.0
2.7923960268591133,-2.6805712474820904,0.0
-1.0736434289089984,-0.43004792420516136,0.0
3.2766680270827524,-0.11065968652226102,0.0
-2.5701047478347454,2.2018834569461005,0.0
-1.326916957665255,1.533764942717878,0.0
-3.1319831557912186,2.0473464368713374,0.0
-0.9632349117374746,1.2820489532781674,0.0
-1.465278874889496,-0.16946942415290028,0.0
-2.174365796344208,-0.35083665892573523,0.0
4.1702419806088,1.6202010542941157,0.0
1.1953202179423144,2.4914941340138754,0.0
-0.5230729241768441,-5.155864917008437,0.0
-2.1762480183744595,3.3480409486673963,0.0
-3.5546142106071947,-1.0575232563953478,0.0
2.5930121916399322,0.7523037723387724,0.0
0.10524394535174265,0.5619379203892512,0.0
-1.1960588907836207,2.851676245394984,0.0
3.7551777660889702,1.6511086934113322,0.0
-1.9522747369779478,2.769831106977459,0.0
-1.5885858094009095,1.7097028481924617,0.0
3.1769837804428445,0.14246167589359832,0.0
2.2505753179532557,4.608308312697484,0.0
0.6650068714630647,-4.680280599262027,0.0
0.22961475295964423,-1.5157130543509043,0.0
3.930428591561038,-2.8768884437542255,0.0
-0.6922662739669504,4.953910435005841,0.0
3.491594750240703,0.9337861898190933,0.0
4.457290880669164,-2.417720276337325,0.0
-2.3516107427606774,1.6140053155241039,0.0
1.3076453446239555,4.500571201290888,0.0
0.9856400469491402,-4.310030904216898,0.0
-0.885552902673118,-0.08861292147010291,0.0
-0.8544904013428878,-4.500794248389209,0.0
4.7944630928636105,1.0485769089161534,0.0
0.5125581982953051,2.336097489022074,0.0
-1.2635946547685355,0.1596858240936674,0.0
2.8154385809503966,-2.989472668079996,0.0
4.326948894652375,-1.7076898147014619,0.0
0.8113902608559077,0.5628327098611018,0.0
-4.7590185180383635,-2.451677384822879,0.0
0.38156294648429073,-0.4219714942161603,0.0
-4.544314790014155,-1.8115790007973098,0.0
-2.362112355507775,-0.5041651767181843,0.0
-1.9693466970815676,1.6019809289949847,0.0
-2.23984566436234,1.5927092334303317,0.0
4.228467167225212,-1.6360685065613947,0.0
-0.08622409695271901,-0.3094058090962989,0.0
-0.5976327316121648,-0.7223904412357325,0.0
4.055242145415465,-1.6686586982302853,0.0
-0.345615356464951,0.5650010836299382,0.0
0.014685082672539655,-0.7349017982187436,0.0
0.25083552591132974,0.10953423737478112,0.0
0.05107334794931805,-0.26296434799791474,0.0
0.6688626615955306,-0.6852386294996073,0.0
-3.8110036732676833,-0.6998983397224243,0.0
-3.5559583225706977,0.2268536086487014,0.0
3.5997485085669307,-0.9818563595404444,0.0
-1.445213247721455,0.36865691145337864,0.0
-0.05185700320696609,-4.0933297627765,0.0
3.606854929305123,7.443983091381759,0.0
-0.8558465481842059,0.0686201757827466,0.0
0.40637170647542364,2.7264968197041486,0.0
2.3024356568597066,-0.24562003107157662,0.0
-4.600854671088357,-0.8772692957156231,0.0
-2.026959954239894,0.8039486306881037,0.0
4.443851623591022,-1.80632786631747,0.0
-1.4228088823938208,3.2273644467233997,0.0
0.5693815710472032,-4.142449603261858,0.0
1.351606267267369,2.1883665171524567,0.0
0.2770294959528929,0.7350392119884372,0.0
1.068764533574612,4.118158441281317,0.0
2.4441998054316496,-0.8693800443260891,0.0
-4.783242721240242,-0.0775876548052305,0.0
-2.9198762997762353,1.423819265198504,0.0
3.1863628731262827,-1.7291030518045352,0.0
-1.0468351574219248,1.128045105849097,0.0
-0.18523849941077902,-4.750379848651085,0.0
5.013787277910457,6.009305946446304,0.0
1.1287635499902307,0.8219874367811396,0.0
-1.8156649341836517,1.7662747982626916,0.0
-0.7914424874978127,0.2623996973637473,0.0
-0.17506550347271008,1.1040239606277746,0.0
-1.6849954666082503,-0.8840791700984544,0.0
0.38750578013793124,-4.265133902579865,0.0
-2.2095398288148775,-1.2354126622566095,0.0
-0.44696877092468984,2.2823709360525513,0.0
0.066828897135861,0.2756368945055275,0.0
-1.1020854405048743,1.0271307258992148,0.0
0.14051440528407677,0.9870912956960318,0.0
4.531998117830266,-2.71641771858464,0.0
-0.42332885004331433,-1.7734569216904583,0.0
0.27172591627710474,2.7063256427672515,0.0
3.0703240151787843,3.7957233745931958,0.0
-2.477110581266891,1.1980370217165406,0.0
-0.23217040340324296,1.3587836176033006,0.0
0.776819203065535,-1.491080667172234,0.0
-6.033678165510802,-0.9121466323518514,0.0
-3.15147056574867,-0.2626517142720522,0.0
2.848745294556599,4.653211978509241,0.0
-0.8522840355457639,0.7568146241199845,0.0
-4.0537047518488345,0.19996270772062974,0.0
3.313139805628861,0.4402817536005461,0.0
-6.094686107525219,-0.954389432966891,0.0
-0.8210995066896936,-3.6277783865059985,0.0
-4.5771995581732385,0.2412093584284734,0.0
-1.4708236580032112,2.2306175390426666,0.0
5.361618269883479,7.067768513782713,0.0
-3.6190884061625392,2.2807897675220374,0.0
-3.0226997749527516,1.6003725646803069,0.0
4.603684621090175,-2.393487109520447,0.0
-0.5049419734544075,-4.408290828960536,0.0
-0.37455693157743025,-4.040394766594448,0.0
0.004247828527728635,-5.325416870989209,0.0
2.965577382107222,-2.816172775448017,0.0
2.1321504087189824,3.4740714540806774,0.0
0.2484311901943923,-0.9434301438688792,0.0
-0.46235451076296863,-1.0920425617393748,0.0
0.4639859684718525,3.410913196067006,0.0
-0.13716820302106833,1.0068589481243087,0.0
-4.961846369040464,0.20020027385669317,0.0
-1.360738889376018,-0.4136615715712691,0.0
-5.560606496941514,0.056599305367215545,0.0
1.4984787070556382,0.05244161676791304,0.0
1.0641214145464115,1.9602504654464905,0.0
1.2457024222164992,-4.440283815305618,0.0
-2.7359977774293953,1.175238698441905,0.0
-3.9450873646165414,0.6644696484658292,0.0
1.3138122336444513,-0.4004016234026131,0.0
1.1197086862574788,2.0284703291214035,0.0
3.953055491171305,-1.5187913115470013,0.0
-0.4917870946571543,-4.4931193190140215,0.0
-2.5280254559639044,2.588730337833014,0.0
1.0550196173975066,-0.5951142248926178,0.0
-3.9778343534103775,0.3470144936350238,0.0
1.4684104754010734,3.4494010196121128,0.0
-0.15785225365685482,-1.4858997996762715,0.0
-0.3523743417104585,1.9265310807879612,0.0
0.24409820903353774,-4.084140852701013,0.0
0.08138530043638435,0.3814598212633515,0.0
5.488103410915103,-3.3584592641209396,0.0
-3.8638186759489717,-0.5540081309127413,0.0
0.2927070604214958,0.4763127643870321,0.0
4.225644396288336,0.3257494007829002,0.0
-0.4129313556440175,0.4889895113250092,0.0
-2.2101274339266705,1.3748275250004456,0.0
0.30162288184179487,-4.616777485675095,0.0
0.4990838967313288,3.589776905414878,0.0
0.4059760063832101,-4.464242922264277,0.0
-0.2841806583509815,-1.5654750477176245,0.0
0.656479796415106,0.30519975113764886,0.0
-2.101400914423579,1.432056733668019,0.0
4.358076633930439,-4.313955555474106,0.0
4.611118253301734,-2.277218605604467,0.0
1.1382764313740146,2.4250397309932836,0.0
-3.6696977054356346,0.18315481022083505,0.0
-1.3796324641369975,0.5019086489170704,0.0
-5.250208699717167,-0.2150663327255038,0.0
-6.3960132918420625,-0.29903359262552764,0.0
-2.201808249608621,0.25709291241291293,0.0
3.3302077530680663,2.9731328130763957,0.0
4.036911648400242,3.0930976535720425,0.0
-2.978520968726247,2.7354664475749084,0.0
4.229407939573748,-2.528675687588371,0.0
-2.0403941421290517,-1.1264895871141123,0.0
0.12155980254652171,1.1465804855245598,0.0
4.933391038330921,-1.8934624876993962,0.0
4.652297402599292,2.07039104763136,0.0
0.5607899065603964,1.4564932159421757,0.0
2.3502862080609512,2.5770095827565305,0.0
-2.8128979030263896,2.3098557886731714,0.0
2.7022922907205014,1.110130202010902,0.0
-3.6305998929467327,-1.3998398877176585,0.0
-1.4428224124050661,2.436679026733757,0.0
3.2428576872415262,-2.6684611301992027,0.0
-0.4273590679787746,2.3957451523163997,0.0
1.6598307794712537,-3.7576026169099612,0.0
3.6868222187053368,4.091923542512787,0.0
1.518100172562481,1.0968846737354205,0.0
-1.5605397893775799,1.1215222988776636,0.0
1.70588407058142,0.02818863332070789,0.0
-2.617878401559852,-1.8973945513973882,0.0
-4.050178043457645,-0.319580675483072,0.0
3.164710927575782,-2.4367294094552054,0.0
-0.010565504787132505,1.7642110633200323,0.0
1.6220821526934754,-2.404049841842406,0.0
4.602216446726409,4.665549423211992,0.0
-0.21334233888808174,1.137905331778247,0.0
-1.4835056566421139,-0.33324412674413695,0.0
3.272789883160048,0.5674224975607205,0.0
-3.3490928586450743,-1.5101602388218784,0.0
-0.4248977420205451,-0.8888834717520175,0.0
4.234097224159191,-2.1672973046897184,0.0
0.6770790955618092,1.8238854079925628,0.0
1.4302190687494907,-3.7057544273339795,0.0
5.138364233292021,4.89451415900902,0.0
1.0421768376602514,-0.3282626711665898,0.0
-0.9150143824269847,0.14791195955134326,0.0
-0.6287980109515747,0.2548354715356362,0.0
-2.277889035402281,1.849692281033696,0.0
-0.8340088240973955,1.1299997392292223,0.0
1.8649546630779188,-1.7239055692074123,0.0
-0.1562384545130922,2.0745410854903756,0.0
-2.63337586309431,-0.07425332421407702,0.0
-0.8509795844327217,0.49512413131010913,0.0
-2.4964367835540284,0.9960055737114201,0.0
-0.8854272909403352,0.3499075245221263,0.0
4.13470843400534,-0.8772192999732477,0.0
2.3876084565859794,0.19003796015562965,0.0
5.4564957089579025,4.037419257205032,0.0
1.9897397623552797,5.443743179081059,0.0
-3.3769606776465046,0.26389922446140146,0.0
1.5765611982597998,2.199542505867576,0.0
1.4527667102403188,-0.5840623087951506,0.0
-4.274720533461153,-2.297026140703509,0.0
-3.49253834714342,-0.3175606743349222,0.0
3.651744203904447,4.1574318472391,0.0
0.5432128020159575,0.9559264124648275,0.0
-3.761609976646756,-0.3907081261444335,0.0
-1.9032997128009645,-2.8222639086198726,0.0
-2.725937721162214,-0.11042743335959006,0.0
0.5666961438100605,-3.103789609036298,0.0
-1.2818312407632668,-0.044074201032719966,0.0
-2.0338979259980023,-0.9138699309313243,0.0
6.721087061331245,5.697875149412929,0.0
-1.8343205418326554,0.032925515017026126,0.0
-2.1725985892241026,-0.853471002231371,0.0
4.226999552227513,-2.3726391351895435,0.0
1.4403121482763828,-4.5531698947827195,0.0
1.0130088708373413,-3.487409054794163,0.0
1.24319884163989,-4.059523661370104,0.0
3.341401724353244,-2.4938940770578912,0.0
-2.4563450057313334,1.4302186542091353,0.0
2.3634484203951898,0.32473745174736307,0.0
1.9911478638619564,2.163767559439826,0.0
-1.485775749334793,0.6937171816769556,0.0
-0.1455743018330047,1.8092455460522379,0.0
-3.0934806364147844,-1.8211901501687127,0.0
0.5917260769797722,1.5076864975343505,0.0
-3.869393126855903,-0.9680266051206006,0.0
1.813229131869605,-0.6377311643243355,0.0
6.194997727451394,4.401947657645766,0.0
0.9368939794795081,-4.639779928619108,0.0
-2.6166440853839266,-1.01481413565638,0.0
-3.5420992432659855,-1.6066136878328003,0.0
2.485557687896081,-1.3111018148758304,0.0
1.5061585039277596,4.492594138372541,0.0
4.263527065327623,-1.292607155380408,0.0
0.4430069616067129,-4.290375761693212,0.0
-2.7581009361291953,-0.9022677822408417,0.0
1.9492162587178956,0.07155498495506274,0.0
-3.7842187140629377,-1.120729917405267,0.0
-1.3040614176100782,-0.010546473234970075,0.0
2.1023117018559567,0.7857418183413232,0.0
1.9590972890324956,2.443900482928691,0.0
1.2259823758062414,-3.7711077438597878,0.0
-0.028460804405659644,0.007722605176059206,0.0
3.855071084384787,-2.3388825282685493,0.0
-4.25766386232643,-0.16318923505674043,0.0
1.3325251304018308,-0.64325209068257,0.0
3.6971735496074576,-1.8452986906214255,0.0
-1.6176631772763115,1.7796477876877215,0.0
-2.004499149005339,-0.20990270749818662,0.0
1.6871438844530673,-4.385234468569989,0.0
-1.4699352774390444,-0.8193594515185509,0.0
2.860576758779919,-1.5241332808845929,0.0
2.832484557310238,0.11000779686181625,0.0
5.831708073497623,6.180037732336459,0.0
-1.2153925871991267,1.3939390040347848,0.0
4.381770697470328,-1.1539287585105011,0.0
4.325530558771089,-2.357065199758874,0.0
4.0965340544868125,4.045746159561419,0.0
-4.417377869652844,-1.4515931878237847,0.0
-1.156453976097953,-0.8453413531427812,0.0
-4.4336860254219905,-0.9288816579131828,0.0
1.0080511842384068,-0.5337659959843274,0.0
-0.44705012728246873,1.647324883570736,0.0
2.1800962995805366,3.8001490512874274,0.0
-1.0516323289444207,-0.06938533963503586,0.0
1.888226854309922,0.9403738464365271,0.0
4.426764616856466,-1.6078553760354841,0.0
-0.23455967708903686,0.9686389097567415,0.0
0.43941891579435177,1.785227117956237,0.0
2.728752283491277,-2.5352475857232974,0.0
1.3072512207341433,2.647895339964873,0.0
-0.03707379924110738,0.38053804060109364,0.0
-1.2816368486857959,0.7706787357617351,0.0
-0.5717196583059294,1.6255431810421908,0.0
-3.0010259787396363,-4.167720807303854,0.0
-1.1672333976913594,-1.2124820290087535,0.0
-1.7021008289361712,-0.8280336319480395,0.0
2.942990214329481,-1.7377070435763498,0.0
1.0865422120408064,1.0959765468915705,0.0
0.0338989453920082,-3.9886157787350087,0.0
-0.2831061156392945,2.6944651728626305,0.0
2.1459736169079355,0.036382568392578286,0.0
0.27673427647349413,1.0052463076861917,0.0
-2.7077831130216183,-3.344547745244445,0.0
-2.1308778475008356,-0.9491767442440391,0.0
-2.400161562897455,0.5771876541657021,0.0
2.061691837041371,-0.22426936440353473,0.0
-0.9546913779726887,0.7450009195295678,0.0
0.550135415680963,-3.2353973222842187,0.0
0.7306703763011678,4.33434465105364,0.0
0.11635601502818549,-1.9105617160284272,0.0
0.6215506845304085,1.0921097101170816,0.0
-2.792393572048231,-3.736923814203831,0.0
-2.5821927566020384,-1.8258687367255635,0.0
-2.12762122756328,-0.5714202864608342,0.0
3.1597960329184507,-2.9703725591124823,0.0
-1.413616338162555,2.0285798430375364,0.0
0.05880973646999296,-4.406981526626882,0.0
3.3576359566868077,5.016049511207216,0.0
-1.11000846549623,-0.8123034078097802,0.0
-2.23154123510444,0.05881659033641184,0.0
0.3263552960263352,1.5412812458985616,0.0
-0.796832951678576,2.9356535649338076,0.0
-0.9720524200968328,0.2145582093218475,0.0
0.2260999875647859,-3.4408086718967255,0.0
0.11353548260846368,1.346060284491072,0.0
-0.8601970704718013,1.8208528939627107,0.0
2.1606021721899906,-0.7588842942256144,0.0
-0.39987571430211705,0.16425882731528121,0.0
-0.18898472343462053,-1.477274003255555,0.0
3.647999660445163,-1.1781298979253363,0.0
-2.471641913074294,-4.970984275964345,0.0
2.318085174281197,2.531847550871647,0.0
1.9363526989218645,4.10234183285384,0.0
-2.418918798838302,-0.46200183714482984,0.0
-1.2114981222446737,1.549493438134316,0.0
-1.465584378769142,-5.163267011899355,0.0
-3.1433513052970894,-0.36349400343955257,0.0
-2.9872289634714373,-2.2894364841393635,0.0
0.6782992818317704,3.262767113690358,0.0
0.6124930925312443,-1.2662799548749852,0.0
-3.539440836624167,-0.15119206882411385,0.0
-2.4891781401558153,-4.7386816081206815,0.0
-2.9608978077641845,-1.7495330423812936,0.0
0.8410823807448808,-3.006821890195159,0.0
-2.6388911633384873,-1.2977456998438495,0.0
-1.1241181654411632,1.9637400134777068,0.0
3.292742947781958,5.188447365899705,0.0
-1.0977495431373516,-0.22361948997802525,0.0
-1.1055721158106173,-0.6585501156619789,0.0
4.37771397302673,-1.649516914215077,0.0
1.0028868271915548,-3.3350236926135532,0.0
1.2889979558856588,-4.337912308710535,0.0
1.1283035574604248,-2.84745216835063,0.0
1.8142247958820439,-0.8254973997343666,0.0
0.957544744915448,2.0638267135178827,0.0
-1.4439317794478435,-6.018764361354347,0.0
-1.2057175895352754,0.8145259361656993,0.0
-2.1320087265373098,1.3210264048401004,0.0
-0.18274102845777604,0.7461620111752602,0.0
-4.2019524489546125,-1.9547744954197301,0.0
0.3411183935505009,-1.5129033230347577,0.0
-4.613752625361453,-0.9217908159684244,0.0
-1.996400320113477,-4.983851777052493,0.0
0.609320918409612,3.405962472933676,0.0
1.4560590797566288,-3.0256247840421757,0.0
-3.0961573397467896,-2.050963800512211,0.0
-4.9434524329511635,-3.5542836479669044,0.0
-2.14804226245942,-4.24099326312783,0.0
1.802762359442716,3.688292961839736,0.0
2.3901939379066275,-1.5560364624308975,0.0
1.2323930266296501,-3.2061625005439787,0.0
-0.8764800507994038,-0.560169726279357,0.0
-1.7959247168414991,-4.365101555011434,0.0
-0.7235624148428863,-0.6012350939445629,0.0
-0.6631639798145874,0.4081565901509646,0.0
-2.790968957103846,-4.950622564554222,0.0
1.3761507350886506,2.3913715007643965,0.0
0.709266020560556,-4.482517293969638,0.0
0.16492242129468687,-1.6104796127596002,0.0
3.9765486538059003,-1.417336315038133,0.0
-2.800203640808729,0.05319546861282205,0.0
-0.370707881793149,-1.3381587291459323,0.0
4.0902688120180395,-0.791911680978216,0.0
-0.675271539574265,0.2606386860616159,0.0
-2.4584877083072705,-0.3225782416952246,0.0
0.2213831080654241,-4.6766811348569695,0.0
-0.543714096106385,-0.14366809739327732,0.0
1.4367723809045547,-3.6993385102495253,0.0
-1.6064823047365422,-3.326882261210977,0.0
0.9834078346564402,3.3858099148501912,0.0
-1.1002407623999024,1.484657428289777,0.0
3.3065364545652365,-1.7996103156771444,0.0
5.141443469619706,-1.5046400947610112,0.0
-0.610939224798945,2.1651095930845385,0.0
-4.74309473790901,-2.302976104375975,0.0
1.9517984705366338,-0.33539730584028166,0.0
-5.19661914538575,0.6122917483236928,0.0
-3.197616703306493,-2.027636378090228,0.0
2.069157705165682,2.673314677423397,0.0
1.833914367978235,4.566263404382386,0.0
-1.938973135525307,0.9365003364794394,0.0
-1.7891138616818363,1.5339631408023031,0.0
1.9491440798549218,-1.2757048862309535,0.0
2.3981243190890535,-0.010697310314928665,0.0
0.680333746729528,-1.2774050642811963,0.0
3.100802724431309,-0.033288994974604885,0.0
-0.6237951705228432,2.4459077709144412,0.0
0.5762664691922178,-1.3805889303274574,0.0
-0.8313384108509696,0.09744321015430756,0.0
1.8525761415556095,-0.5471794189738478,0.0
1.1386972847015828,0.4278909863422287,0.0
-4.475995640817188,-0.005340927975573544,0.0
-1.1072163405376214,1.2584864830105789,0.0
4.929775676682332,-1.738303536542076,0.0
1.7549108899386852,1.206235812450919,0.0
-0.23515785438820444,-4.952715866848823,0.0
1.8524353306854857,3.787180305816517,0.0
-1.407705165191634,-0.006325708649304416,0.0
6.144487132991364,3.465010088105,0.0
-0.08704841067294995,-1.30090143432823,0.0
-3.4402320891133527,-0.6033144599581886,0.0
-1.9805012633711696,0.7469745164332706,0.0
5.400325739957279,-2.613109346907013,0.0
-1.0312110010717657,-0.09159353886963333,0.0
0.5685034291354182,-4.694524717957856,0.0
4.304335711956417,5.501124723676661,0.0
-0.600159993807747,-0.32900715460402147,0.0
4.965075731313183,1.9896841115079298,0.0
0.5211294155853006,-2.345614384559016,0.0
-3.619404782910106,0.32893655853407494,0.0
-2.1575983308688533,0.7537445267933865,0.0
5.382475046311668,-0.9450590307268124,0.0
-1.710394561353085,0.36707190789440414,0.0
-0.013581648319121762,-4.437939138913032,0.0
8.716024427273776,6.93419036469265,0.0
-0.796064073061824,-0.22364759220309546,0.0
4.09133051002113,1.8098106643582075,0.0
5.049855405487371,1.2622529438140548,0.0
3.78666363321697,-0.6908981968326927,0.0
0.269137460765555,1.4976264325461133,0.0
0.569536277641455,-5.797021624263747,0.0
0.40436845145549677,0.5864633096879314,0.0
4.004975061110514,2.4205690114539133,0.0
-1.829980395538607,-0.1172981989505355,0.0
4.6456164173763685,1.3222635804375558,0.0
-0.7545762914469945,0.7691090503965646,0.0
4.794625737606698,-0.29138852203931154,0.0
2.5005046157192994,2.092955185266088,0.0
8.022489573535598,4.233284033530513,0.0
5.542019384267478,3.446360547309195,0.0
0.42446416149300925,1.4239189658612594,0.0
-0.056213017224889944,1.2783263287164761,0.0
2.5742280598850233,1.4523361057585775,0.0
-2.779908046059166,1.2394971205934922,0.0
